Title,Address,Phone,Mobile,Email,Website,LinkeIn,URL
i+RB Industrie- & Gewerbebau GmbH,"Bücklestraße 3e, 78467 Konstanz, Deutschland",+49 7531 8040157,,industrie-gewerbebau@ir-gruppe.com,http://www.ir-industrie-gewerbebau.com,https://www.linkedin.com/company/i-r/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/i-und-rb-industrie-und-gewerbebau-gmbh/?elb=847.1100.7011.1.111&uls=2
Invest in Murcia / Spain - Instituto de Fomento de la Región de Murcia,"Avda. de la Fama 3, 30003 Murcia, Spanien",+34 968 362664,,investinmurcia@info.carm.es,https://www.investinmurcia.com,https://www.linkedin.com/company/2765326/admin/updates/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/invest-in-murcia--spain-instituto-de-fomento-de-la-region-de-murcia/?elb=847.1100.7411.1.111&uls=2
IPM - Immobilien Projekt Management Düsseldorf GmbH,"Henkelstraße 164, 40589 Düsseldorf, Deutschland",+49 211 74836-281,,kontakt@ipm.nrw,https://www.ipm.nrw,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ipm-immobilien-projekt-management-duesseldorf-gmbh/?elb=847.1100.7768.1.111&uls=2
JenAcon GmbH,"Zeitzer Straße 2, 07743 Jena, Deutschland",+49 3641 62886-0,,info@JenAcon.de,http://www.JenAcon.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jenacon-gmbh/?elb=847.1100.3817.1.111&uls=2
Invester United Benefits,"Parkring 12, 1010 Wien, Österreich",,,office@invester.at,http://www.invester.at,https://www.linkedin.com/company/invester-united-benefits-gmbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/invester-united-benefits/?elb=847.1100.4595.1.111&uls=2
IPUT Real Estate Dublin,"St Stephen's Green 47, D02 W634 Dublin, Irland",+353 16 613499,,info@iput.com,http://www.iput.com,https://www.linkedin.com/company/iput/?viewAsMember=true,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/iput-real-estate-dublin/?elb=847.1100.4744.1.111&uls=2
iwb Ingenieure Generalplanung GmbH & Co. KG,"Hamburger Straße 277, 38114 Braunschweig, Deutschland",+49 531 24361-40,,iwb@iwb-ingenieure.de,http://www.iwb-ingenieure.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/iwb-ingenieure-generalplanung-gmbh-und-co-kg/?elb=847.1100.1857.1.111&uls=2
Container Terminal Wilhelmshaven JadeWeserPort-Marketing GmbH & Co. KG,"Pazifik 1, 26388 Wilhelmshaven, Deutschland",+49 4421 409-800,,info@jadeweserport.de,http://www.jadeweserport.de,https://www.linkedin.com/posts/container-terminal-wilhelmshaven-jadeweserport-marketing-gmbh-%26-co--kg_wilhelmshaven-jadeweserport-event-activity-7217071014835363840-jGU0/?utm_source=share&utm_medium=member_desktop,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/container-terminal-wilhelmshaven-jadeweserport-marketing-gmbh-und-co-kg/?elb=847.1100.4946.1.111&uls=2
"Stadt Jena, Kommunale Immobilien Jena, Wirtschaftsförderungsgesellschaft Jena mbH - JenaWirtschaft","Am Anger 15, 07743 Jena, Deutschland",+49 3641 87300-30,,jenawirtschaft@jena.de,https://www.jenawirtschaft.de,https://www.linkedin.com/company/jenawirtschaft,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-jena-kommunale-immobilien-jena-wirtschaftsfoerderungsgesellschaft-jena-mbh-jenawirtschaft/?elb=847.1100.3364.1.111&uls=2
IWS Immobilienwirtschaft Stuttgart e.V.,"Seyfferstraße 34, 70197 Stuttgart, Deutschland",+49 711 273824-85,,info@iws-stuttgart.de,https://www.iws-stuttgart.de,https://www.linkedin.com/company/iws-stuttgart,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/iws-immobilienwirtschaft-stuttgart-ev/?elb=847.1100.7785.1.111&uls=2
JAP,"Rambla Catalunya 121, 08008 Barcelona, Spanien",,,backoffice@japlawyer.com,https://www.japlawyer.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jap/?elb=847.1100.4708.1.111&uls=2
JAJO,"Julianaplein 10, 5211 BC 's-Hertogenbosch, Niederlande",+31 88 4947000,,info@jajo.com,https://www.jajo.com,https://www.linkedin.com/company/janssen-de-jong-groep/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jajo/?elb=847.1100.7949.1.111&uls=2
jenawohnen GmbH,"Löbdergraben 19, 07743 Jena, Deutschland",,,,http://www.stadtwerke-jena.de/wohnen,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jenawohnen-gmbh/?elb=847.1100.6188.1.111&uls=2
IREBS,"Universitätsstraße 31, 93040 Regensburg, Deutschland",,,,https://www.irebs.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/irebs/?elb=847.1100.4055.1.111&uls=2
IVD Bundesverband,"Littenstraße 10, 10179 Berlin, Deutschland",+49 30 275726-0,,info@ivd.net,http://www.ivd.net,https://de.linkedin.com/company/immobilienverband-ivd-bundesverband,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ivd-bundesverband/?elb=847.1100.1516.1.111&uls=2
Wirtschaftsförderungsgesellschaft  Stadt und Landkreis Kaiserslautern mbh,"Fruchthallstraße 14, 67655 Kaiserslautern, Deutschland",,,,https://www.wfkl.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/wirtschaftsfoerderungsgesellschaft-stadt-und-landkreis-kaiserslautern-mbh/?elb=847.1100.7819.1.111&uls=2
IREBS Immobilienakademie GmbH,"Kloster Eberbach Barocketage, 65346 Eltville, Deutschland",+49 6723 9950-30,,info@irebs.academy,https://www.irebs.academy,https://de.linkedin.com/company/irebs-immobilienakademie-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/irebs-immobilienakademie-gmbh/?elb=847.1100.1756.1.111&uls=2
IRECO GmbH,"Igelweg 4, 15370 Fredersdorf-Vogelsdorf, Deutschland",,+49 1515 4740692,info@ireco-berlin.de,https://www.ireco-berlin.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ireco-gmbh/?elb=847.1100.7926.1.111&uls=2
ISS Deutschland,"Theodorstraße 178, 40472 Düsseldorf, Deutschland",+49 211 302780,,vertrieb@de.issworld.com,https://www.de.issworld.com,https://www.linkedin.com/company/iss-facility-services-holding-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/iss-deutschland/?elb=847.1100.7138.1.111&uls=2
Kadans Science Partner,"Rijksweg 5, 5076 PB Haaren, Niederlande",,,,http://www.kadans.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kadans-science-partner/?elb=847.1100.7146.1.111&uls=2
JUNiCKE Gruppe,"Schuhhof 4, 38640 Goslar, Deutschland",,,,https://www.junicke-gruppe.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/junicke-gruppe/?elb=847.1100.6298.2.111&uls=2
Justus Wohltmann OHG,"Obernstraße 39-43, 28195 Bremen, Deutschland",,,,http://www.justus-wohltmann.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/justus-wohltmann-ohg/?elb=847.1100.5348.1.111&uls=2
JOHNNY architecture GmbH,"Hertzstr. 16a, 76187 Karlsruhe, Deutschland",,,,http://www.johnny-architecture.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/johnny-architecture-gmbh/?elb=847.1100.7215.1.111&uls=2
Jung & Schleicher Rechtsanwälte Partnergesellschaft mbB,"Klingelhöferstrasse 4, 10785 Berlin, Deutschland",+49 30 84187-0,,info@js-law.de,http://www.js-law.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jung-und-schleicher-rechtsanwaelte-partnergesellschaft-mbb/?elb=847.1100.2876.1.111&uls=2
JOI-Design Innenarchitekten A D joehnk + partner mbB,"Bebelallee 141, 22297 Hamburg, Deutschland",+49 40 689421-0,,komorek@JOI-Design.com,http://www.JOI-Design.com,https://www.linkedin.com/company/joi-design/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/joi-design-innenarchitekten-a-d-joehnk-und-partner-mbb/?elb=847.1100.4593.1.111&uls=2
kadawittfeldarchitektur GmbH,"Aureliusstr. 2, 52064 Aachen, Deutschland",+49 241 94690-0,,office@kwa.ac,http://www.kwa.ac,https://www.linkedin.com/company/kadawittfeldarchitektur,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kadawittfeldarchitektur-gmbh/?elb=847.1100.2392.1.111&uls=2
JKT Property Valuation GmbH,"Cicerostraße 21, 10709 Berlin, Deutschland",,,,http://www.jkt-pv.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jkt-property-valuation-gmbh/?elb=847.1100.6622.1.111&uls=2
Kajima Europe Design & Construction,"Eisenhutweg 118/120, 12487 Berlin, Deutschland",,+49 174 2433605,,https://www.kajima.co.jp/english,https://www.linkedin.com/company/kajima/?trk=ppro_cprof&originalSubdomain=de,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kajima-europe-design-und-construction/?elb=847.1100.7971.1.111&uls=2
Justus Grosse Real Estate GmbH,"Langenstr. 6-8, 28195 Bremen, Deutschland",+49 421 30806-42,,info@justus-grosse.de,http://www.justus-grosse.de,https://www.linkedin.com/company/justus-grosse-immobilienunternehmen,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/justus-grosse-real-estate-gmbh/?elb=847.1100.2458.1.111&uls=2
JLL,"Bockenheimer Landstraße 55, 60325 Frankfurt, Deutschland",+49 69 2003-0,,info.germany@jll.com,"http://www.jll.de,http://www.jll.com",https://www.linkedin.com/showcase/jll-germany/?viewAsMember=true,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jll/?elb=847.1100.1682.1.111&uls=2
KGAL Investment Management GmbH & Co. KG,"Tölzer Str. 15, 82031 Grünwald, Deutschland",+49 89 64143-0,,kgal@kgal.de,https://www.kgal.de,https://www.linkedin.com/company/kgal/mycompany/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kgal-investment-management-gmbh-und-co-kg/?elb=847.1100.1735.1.111&uls=2
JP Hospitality Advisory GmbH,"Lehargasse 7, 1060 Wien, Österreich",+43 1 59660-20,+43 676 840063696,club@jpi.at,https://www.jpi-hospitality.com,https://www.linkedin.com/company/jp-immobilien/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jp-hospitality-advisory-gmbh/?elb=847.1100.7275.1.111&uls=2
Josef Saller Services e.K.,"In der Buttergrube 9, 99428 Weimar OT Legefeld, Deutschland",+49 3643 8674-389,+49 174 3204230,finanzierung@saller-bau.com,http://www.saller-bau.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/josef-saller-services-ek/?elb=847.1100.2538.1.111&uls=2
Kaufland Stiftung & Co. KG,"Rötelstraße 35, 74172 Neckarsulm, Deutschland",,,realestate@kaufland.com,http://www.immobilien.kaufland.de,https://www.linkedin.com/company/kaufland-deutschland/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kaufland-stiftung-und-co-kg/?elb=847.1100.4739.1.111&uls=2
KENSTONE Real Estate Valuers,"Helfmann-Park 5, 65760 Eschborn, Deutschland",+49 69 935345-326,+49 1511 0844110,info@kenstone.de,http://www.kenstone.de,https://www.linkedin.com/company/kenstone/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kenstone-real-estate-valuers/?elb=847.1100.2203.1.111&uls=2
JHM DEVELOPMENT S.A.,"ul. Unii Europejskiej 18A, 96-100 Skierniewice, Polen",+48 46 8339589,,sekretariat@jhmdevelopment.pl,https://www.jhmdevelopment.pl,https://www.linkedin.com/company/jhmdevelopment,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/jhm-development-sa/?elb=847.1100.7912.1.111&uls=2
Kathmann Projekte GmbH,"Westerstr. 93, 28199 Bremen, Deutschland",,,,http://www.kathmann-projekte.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kathmann-projekte-gmbh/?elb=847.1100.2505.1.111&uls=2
Kempen Krause Ingenieure GmbH,"Ritterstraße 20, 52072 Aachen, Deutschland",+49 241 88990-0,,info@kempenkrause.de,http://www.kempenkrause.de,https://www.linkedin.com/company/kempen-krause-ingenieure,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kempen-krause-ingenieure-gmbh/?elb=847.1100.4833.1.111&uls=2
KCAP,"Piekstraat 27, 3071 EL Rotterdam, Niederlande",+31 10 7890300,+31 64 3163929,bd@kcap.eu,https://www.kcap.eu,https://www.linkedin.com/company/kcap-architects&planners/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kcap/?elb=847.1100.2622.1.111&uls=2
"Stadt Karlsruhe, Wirtschaftsförderung","Zähringer Str. 65a, 76124 Karlsruhe, Deutschland",,,,https://www.karlsruhe.de/wirtschaft,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-karlsruhe-wirtschaftsfoerderung/?elb=847.1100.2052.1.111&uls=2
Katowice City Hall,"ul. Młyńska 4, 40-098 Katowice, Polen",+48 32 2593826,,oi@katowice.eu,"https://www.katowice.eu,https://invest.katowice.eu",https://www.linkedin.com/company/invest-in-katowice/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/katowice-city-hall/?elb=847.1100.6122.1.111&uls=2
Karrié Projektentwicklung GmbH,"Robert-Bosch-Straße 40, 55129 Mainz, Deutschland",+49 6131 9568-978,,info@karrie-projektentwicklung.de,https://www.karrie-projektentwicklung.de,https://www.linkedin.com/company/karrie-projektentwicklung,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/karrie-projektentwicklung-gmbh/?elb=847.1100.4478.1.111&uls=2
Kapellmann und Partner Rechtsanwälte mbB,"Stadttor 1, 40219 Düsseldorf, Deutschland",+49 211 600500-0,,d@kapellmann.de,http://www.kapellmann.de,https://www.linkedin.com/company/kapellmann-und-partner-rechtsanw-lte/mycompany/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kapellmann-und-partner-rechtsanwaelte-mbb/?elb=847.1100.5386.1.111&uls=2
KA Köln.Assekuranz Agentur GmbH,"Scheidtweilerstr. 4, 50933 Köln, Deutschland",+49 221 39761-200,,team.karl@koeln-assekuranz.com,https://www.koeln-assekuranz.com/,https://www.linkedin.com/company/12317342/admin/dashboard/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/ka-koelnassekuranz-agentur-gmbh/?elb=847.1100.7316.1.111&uls=2
Karimpol Group,"ul. Ks Skorupki 5, 00-546 Warszawa, Polen",+48 22 5837200,,office@karimpol.pl,https://www.karimpol.com,https://www.linkedin.com/company/karimpol-polska/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/karimpol-group/?elb=847.1100.4955.1.111&uls=2
Kanada Bau AG,"Am Denkmal 5, 38112 Braunschweig, Deutschland",+49 531 24243-0,,info@kanada-bau.de,http://www.kanada-bau.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kanada-bau-ag/?elb=847.1100.3339.1.111&uls=2
Kaposvári Fejlesztési Központ Közhasznú Nonprofit Kft.,"Fő utca 65, 7400 Kaposvár, Ungarn",+36 70 5222994,,info@kfkp.hu,https://www.kfkp.hu,https://linkedin.com/company/kaposvari-fejlesztesi-kozpont,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kaposvari-fejlesztesi-koezpont-koezhasznu-nonprofit-kft/?elb=847.1100.7817.1.111&uls=2
"Landeshaupstadt Kiel vertreten durch die KiWi, Kieler Wirtschaftsförderungs- und Strukturentwicklungs GmbH","Wissenschaftspark Kiel - Neufeldt Haus Fraunhoferstr. 2-4, 24118 Kiel, Deutschland",+49 431 2484-0,,info@kiwi-kiel.de,http://www.kiwi-kiel.de,https://www.linkedin.com/company/kiwi-kiel/?viewAsMember=true,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/landeshaupstadt-kiel-vertreten-durch-die-kiwi-kieler-wirtschaftsfoerderungs-und-strukturentwicklungs-gmbh/?elb=847.1100.2675.1.111&uls=2
Köster GmbH,"Wingertshecke 6, 35392 Gießen, Deutschland",+49 641 460925-0,,hochbau.giessen.logistikimmobilien@koester-bau.de,https://www.koester-bau.de,https://de.linkedin.com/company/k-ster-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/koester-gmbh/?elb=847.1100.5241.2.111&uls=2
"Stadt Köln Dezernat für Soziales, Gesundheit und Wohnen Amt für Wohnungswesen","Ottmar-Pohl-Platz 1, 51103 Köln, Deutschland",+49 221 24006,,wohnungsamt@stadt-koeln.de,http://www.stadt-koeln.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-koeln-dezernat-fuer-soziales-gesundheit-und-wohnen-amt-fuer-wohnungswesen/?elb=847.1100.2642.1.111&uls=2
Köster GmbH,"Leipziger Str. 48, 09113 Chemnitz, Deutschland",+49 371 334069-0,,chemnitz@koester-bau.de,https://www.koester-bau.de,https://de.linkedin.com/company/k-ster-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/koester-gmbh/?elb=847.1100.7400.1.111&uls=2
KÖLBL GROUP GmbH,"Huyssenallee 60, 45128 Essen, Deutschland",,,info@koelbl-group.com,https://www.koelbl-group.com,https://www.linkedin.com/company/k%C3%B6lbl-group/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/koelbl-group-gmbh/?elb=847.1100.7640.1.111&uls=2
KIT Karlsruher Institut für Technologie,"Kaiserstr. 12, 76131 Karlsruhe, Deutschland",,,,https://www.tmb.kit.edu/FM.php,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kit-karlsruher-institut-fuer-technologie/?elb=847.1100.6994.1.111&uls=2
KölnBusiness Wirtschaftsförderungs-GmbH,"Börsenplatz 1, 50667 Köln, Deutschland",+49 221 99501-0,,wirtschaftsfoerderung@koeln.business,http://www.koeln.business,https://www.linkedin.com/company/kölnbusiness-wirtschaftsförderungs-gmbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/koelnbusiness-wirtschaftsfoerderungs-gmbh/?elb=847.1100.1769.2.111&uls=2
Koda Advisory sp. z o.o.,"Św. Wincentego 124/94, 03-291 Warszawa, Polen",,+48 606 784866,contact@koda-advisory.pl,https://www.koda-advisory.pl,https://www.linkedin.com/company/koda-taxes-accounting-payroll/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/koda-advisory-sp-z-oo/?elb=847.1100.7801.1.111&uls=2
Knight Frank LLP,"55 Baker Street, London W1U 8AN, Großbritannien",+44 20 76298171,,,https://www.knightfrank.com,https://www.linkedin.com/company/knight-frank,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/knight-frank-llp/?elb=847.1100.1528.1.111&uls=2
kleinanzeigen.de GmbH,"Albert-Einstein-Ring 26, 14532 Kleinmachnow, Deutschland",+49 30 8109-7722,,immobilien-vertrieb@kleinanzeigen.de,https://kleinanzeigen.de/immobilienprofis,https://www.linkedin.com/company/kleinanzeigen/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kleinanzeigende-gmbh/?elb=847.1100.7654.1.111&uls=2
City of Kikinda,"Trg srpskih dobrovoljaca 12, 23300 Kikinda, Serbien",,,,http://www.kikinda.org.rs,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/city-of-kikinda/?elb=847.1100.5416.1.111&uls=2
Kieler Volksbank eG,"Europaplatz 5, 24103 Kiel, Deutschland",,,,http://www.kieler-volksbank.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kieler-volksbank-eg/?elb=847.1100.6636.1.111&uls=2
Kreissparkasse Waiblingen,"Bahnhofstraße 1, 71332 Waiblingen, Deutschland",,,,http://www.kskwn.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreissparkasse-waiblingen/?elb=847.1100.1980.1.111&uls=2
King Cross Developments Sp. z o.o.,"Plac Konesera 6/B2, 03-736 Warszawa, Polen",+48 22 6114801,+48 695 771881,kingcross@kingcross.com.pl,https://www.kingcross.com.pl,https://www.linkedin.com/company/king-cross-group/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/king-cross-developments-sp-z-oo/?elb=847.1100.7671.1.111&uls=2
KielRegion GmbH,"Alter Markt 9, 24103 Kiel, Deutschland",+49 431 5560010,,info@kielregion.de,https://www.kielregion.de,https://www.linkedin.com/company/kiel-region-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kielregion-gmbh/?elb=847.1100.6631.1.111&uls=2
Kieler Volksbank Immobilien GmbH,"Europaplatz 4, 24103 Kiel, Deutschland",+49 431 9802-2600,,immobilien@kvbi.de,http://www.kvbi.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kieler-volksbank-immobilien-gmbh/?elb=847.1100.7153.1.111&uls=2
Köster GmbH,"Beykozplatz 5, 45470 Mülheim/Ruhr, Deutschland",+49 208 59442-0,,muelheim@koester-bau.de,https://www.koester-bau.de,https://de.linkedin.com/company/k-ster-gmbh,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/koester-gmbh/?elb=847.1100.6234.1.111&uls=2
Kreissparkasse Ludwigsburg,"Schillerplatz 6, 71638 Ludwigsburg, Deutschland",+49 7141 148-0,,info@ksklb.de,https://www.ksklb.de,https://de.linkedin.com/company/kreissparkasse-ludwigsburg,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreissparkasse-ludwigsburg/?elb=847.1100.7438.1.111&uls=2
Kreissparkasse Köln,"Neumarkt 18-24, 50667 Köln, Deutschland",+49 221 227-2729,,malte.paschke@ksk-koeln.de,http://www.ksk-koeln.de,https://www.linkedin.com/company/kreissparkasse-köln/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreissparkasse-koeln/?elb=847.1100.4940.1.111&uls=2
Kreissparkasse Esslingen-Nürtingen ImmobilienCenter Gewerbeimmobilien,"Bahnhofstr. 8, 73728 Esslingen am Neckar, Deutschland",+49 711 39844367,,,http://www.ksk-es.de/gewerbeimmobilien,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreissparkasse-esslingen-nuertingen-immobiliencenter-gewerbeimmobilien/?elb=847.1100.1998.1.111&uls=2
KPMG AG Wirtschaftsprüfungsgesellschaft,"The Squaire Am Flughafen, 60549 Frankfurt am Main, Deutschland",+49 30 2068-0,,,https://www.kpmg.de,https://www.linkedin.com/company/kpmg-real-estate/posts/?feedView=all,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kpmg-ag-wirtschaftspruefungsgesellschaft/?elb=847.1100.1543.1.111&uls=2
Kreissparkasse Böblingen Immobilienvertrieb,"Wolfgang-Brumme-Allee 1, 71034 Böblingen, Deutschland",+49 7031 77-1238,,immobilien@kskbb.de,http://www.kskbb.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreissparkasse-boeblingen-immobilienvertrieb/?elb=847.1100.1979.1.111&uls=2
Kreissparkasse Heilbronn GewerbeImmobilienCenter,"Am Wollhaus 14, 74072 Heilbronn, Deutschland",+49 7131 63811100,,immo@ksk-hn.de,http://www.kreissparkasse-heilbronn.de,https://de.linkedin.com/company/kskheilbronn?aff=kftlinkedin,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreissparkasse-heilbronn-gewerbeimmobiliencenter/?elb=847.1100.2043.1.111&uls=2
Kondor Wessels Holding GmbH,"Kronprinzendamm 15, 10711 Berlin, Deutschland",,,,http://www.kondorwessels.com,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kondor-wessels-holding-gmbh/?elb=847.1100.2307.1.111&uls=2
Kreis Recklinghausen,"Kurt-Schumacher-Allee 1, 45657 Recklinghausen, Deutschland",+49 2361 53-4029,,wirtschaftsfoerderung@kreis-re.de,http://www.kreis-re.de,https://www.linkedin.com/company/kreis-re/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kreis-recklinghausen/?elb=847.1100.2272.1.111&uls=2
KREBS+KIEFER Ingenieure GmbH,"Heinrich-Hertz-Straße 2, 64295 Darmstadt, Deutschland",+49 6151 885-0,,exporeal@kuk.de,http://www.kuk.de,https://www.linkedin.com/company/krebs-kiefer-ingenieure-gmbh/,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/krebs-und-kiefer-ingenieure-gmbh/?elb=847.1100.3921.1.111&uls=2
"Stadt Krefeld Geschäftsbereich V - Planung, Bau und Gebäudemanagement","Oberschlesienstraße 16, 47807 Krefeld, Deutschland",+49 2151 8610-50,,"marcus.beyer@krefeld.de, sabine.ahrens@krefeld-business.de",,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/stadt-krefeld-geschaeftsbereich-v-planung-bau-und-gebaeudemanagement/?elb=847.1100.2754.1.111&uls=2
koppla GmbH,"Schopenhauerstraße 19, 14467 Potsdam, Deutschland",,+49 163 9681526,marco.trippler@koppla.de,https://www.koppla.de,https://www.linkedin.com/company/35652780,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/koppla-gmbh/?elb=847.1100.7876.1.111&uls=2
KonvOY GmbH,"Albersloher Weg 33, 48155 Münster, Deutschland",+49 251 492-7034,,info@konvoy-muenster.de,https://www.konvoy-muenster.de,,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/konvoy-gmbh/?elb=847.1100.5585.1.111&uls=2
Kohl & Partner GmbH,"Hans Gasser Platz 9, 9500 Villach, Österreich",+43 4242 21123,,office@kohl-partner.at,http://www.kohl-partner.at,https://at.linkedin.com/company/kohl-&-partner,https://exhibitors.exporeal.net/ausstellerverzeichnis/2024/aussteller/ausstellerdetails/kohl-und-partner-gmbh/?elb=847.1100.6859.1.111&uls=2
